P,K,temperature,humidity,ph,rainfall,temperature_min,phenological_stage,leaf_area_index,spad_value,GDD,Cumulative_GDD,Phenological_Stage_Num,Normalized_SPAD,Growth_Stage,Leaf_Age,Fertilizer_Type,Irrigation_mm,Crop_Yield_g_per_plant,Plant_Variety,Epigenetic_Markers,Soil_Nitrogen
69,19,17.30844532,20.01730914,5.86390397,115.199245,16.05608745,Tillering,1.553583758,43.71164239,6.682266384,3800.822336,1,0.909850868,4191.37592,2,NPK,20,50.5,Variety_B,41.25037508,75.62114133
67,22,23.82576704,24.75485098,5.624690248,84.64143632,19.65106573,Germination,3.165721016,48.73441817,11.73841638,3812.560752,0,1.70066522,4204.726473,1,NPK,20,51.5,Variety_B,46.68254645,84.31054343
69,20,19.30607278,23.96362799,5.591560999,129.3449326,16.98736462,Maturity,4.573246587,21.68278011,8.1467187,3820.707471,4,-1.597450961,4219.280718,5,NPK,20,49,Variety_B,43.75917971,37.51120959
73,22,16.03768615,22.33195853,5.976312538,130.3900798,11.18179499,Flowering,1.078259436,29.12521071,3.609740569,3824.317212,3,-0.701430875,4219.395471,4,NPK,20,57.5,Variety_B,44.36684125,50.38661453
78,20,19.18572809,20.83398341,5.669236258,80.15293435,17.88347766,Tillering,3.143091838,30.69331223,8.534602877,3832.851814,1,-0.516920211,4228.994906,2,NPK,20,69,Variety_B,47.0928247,53.09943016
72,23,19.92889503,21.79992115,5.961934481,64.02640797,15.69794899,Tillering,3.716621529,48.58473914,7.813422011,3840.665236,1,1.443928083,4238.381858,2,NPK,20,61,Variety_B,46.44867928,84.05159871
67,15,19.56376468,24.67385131,5.690065688,139.2921004,16.35654701,Maturity,4.983664154,45.44323859,7.960155845,3848.625392,4,1.234288636,4251.609056,5,NPK,20,48,Variety_B,42.87647094,78.61680276
56,18,18.31357543,24.32991649,5.698371311,76.14153904,17.09395869,Flowering,2.133246003,25.58739393,7.703767062,3856.329159,3,-1.113167312,4256.462405,4,NPK,20,40.5,Variety_B,40.2094112,44.2661915
65,18,20.10993761,23.22323766,5.59503163,73.36386477,15.65201328,Flowering,2.711602984,35.00421539,7.880975447,3864.210135,3,-0.017223472,4265.921738,4,NPK,20,55,Variety_B,44.11261285,60.55729262
63,16,23.60506572,21.90539577,5.525904526,100.5978728,19.84193821,Germination,3.221181432,48.71353619,11.72350197,3875.933637,0,1.698185522,4276.154818,1,NPK,20,54.5,Variety_B,44.11026689,84.27441761
70,25,19.73136909,24.89487354,5.819403771,84.06354115,15.00087284,Panicle Initiation,3.226214256,31.92960733,7.366120965,3883.299758,2,-0.380613014,4286.525972,3,NPK,20,66,Variety_B,49.03162667,55.23822068
63,19,20.93409877,21.1893007,5.562201934,133.1914419,17.07995756,Panicle Initiation,3.451182134,49.8146979,9.007028165,3892.306786,2,1.749226619,4296.757968,3,NPK,20,54.5,Variety_B,43.30561102,86.17942737
60,24,18.78226261,20.24768314,5.630664753,104.2570723,15.12532745,Panicle Initiation,3.101801151,27.17505341,6.953795028,3899.260581,2,-0.946807373,4304.362382,3,NPK,20,53,Variety_B,42.41514547,47.0128424
72,24,36.51268371,57.92887167,6.03160778,122.6539694,34.88150731,Maturity,4.712778735,46.3641511,25.69709551,3924.957676,4,1.344041755,4334.670455,5,Urea,30,49.5,Variety_B,69.08847399,80.2099814
59,23,36.89163721,62.73178224,5.269084669,163.7266551,34.14443279,Tillering,3.673587964,37.87692434,25.518035,3950.475711,1,0.270382759,4357.149299,2,NPK,30,61,Variety_B,71.98399681,65.52707911
73,23,29.23540524,59.38967583,5.985792703,103.3301803,25.34032543,Maturity,2.869608905,44.24647285,17.28786533,3967.763577,4,1.091659699,4377.633186,5,NPK,30,64.5,Variety_B,69.78047563,76.54639803
57,24,27.33534897,43.35795962,6.09186275,142.3303677,24.41204844,Germination,3.271419955,38.08387822,15.87369871,3983.637276,0,0.435932224,4390.908695,1,Urea,30,54,Variety_B,57.56823705,65.88510932
79,18,21.0643684,55.46985938,5.624731338,184.6226709,17.76281513,Germination,1.021302987,40.604929,9.413591764,3993.050867,0,0.735302596,4399.07217,1,NPK,20,53.5,Variety_B,61.73551585,70.24652717
75,25,30.33276599,42.35249879,6.446091759,149.299952,26.07834904,Tillering,2.054438576,28.72745961,18.20555751,4011.256425,1,-0.732371935,4420.310863,2,Urea,30,65,Variety_B,62.67701085,49.69850513
70,20,31.80130272,45.03186173,5.623490043,147.0361442,29.4507079,Panicle Initiation,4.128818698,31.16053219,20.62600531,4031.88243,2,-0.472198053,4445.011249,3,NPK,30,65,Variety_B,62.61054598,53.90772069
55,19,33.18184225,38.23184742,5.864623352,198.8298806,28.46147806,Germination,3.520346147,32.32029568,20.82166015,4052.70409,0,-0.248483125,4464.224436,1,NPK,30,56,Variety_B,56.40743462,55.91411153
58,20,29.38538562,63.47742011,5.761702519,90.05422663,24.90864135,Tillering,4.259049272,36.25333101,17.14701348,4069.851104,1,0.092441657,4484.110153,2,NPK,30,56.5,Variety_B,68.04988581,62.71826265
61,21,30.27374995,67.38680755,4.696518678,127.7767134,25.97589318,Maturity,2.52924559,32.87261368,18.12482156,4087.975925,4,-0.263861594,4504.505171,5,NPK,30,60,Variety_B,70.92081496,56.86962167
58,24,35.45790488,68.75810535,5.269504214,108.6333046,30.79650935,Tillering,3.999823158,40.81547957,23.12720711,4111.103132,1,0.592439856,4527.102956,2,NPK,30,57.5,Variety_B,73.82391716,70.61077966
56,17,33.80020039,40.03262418,7.445444883,176.6165894,31.6300504,Panicle Initiation,1.240264087,48.17319885,22.7151254,4133.818258,2,1.553749289,4549.058522,3,DAP,30,44.5,Variety_B,55.90365918,83.33963401
72,17,28.69180475,49.47225353,5.833031708,96.36222901,27.40574678,Flowering,3.363871724,33.12487018,18.04877576,4151.867034,3,-0.235944493,4571.230905,4,NPK,30,60,Variety_B,62.31266769,57.30602541
80,20,31.24021696,56.67369054,7.339320929,122.0146733,29.56680127,Germination,3.171619818,30.50648145,20.40350911,4172.270543,0,-0.463870394,4589.442163,1,DAP,30,58,Variety_B,68.83652461,52.77621291
72,17,28.98039357,57.23265151,6.347929353,120.7435664,25.1652242,Flowering,2.371054346,33.37729638,17.07280888,4189.343352,3,-0.206566753,4609.714406,4,Urea,30,58,Variety_B,66.21724079,57.74272274
62,19,27.32198928,34.13737127,4.697750704,96.51524028,25.53142367,Panicle Initiation,3.717550675,42.84224619,16.42670647,4205.770058,2,0.918914693,4627.487609,3,NPK,30,60.5,Variety_B,52.91613177,74.11708591
58,16,21.47607807,38.80023714,4.962661422,180.382234,17.33091355,Panicle Initiation,2.355068592,32.28860029,9.403495809,4215.173554,2,-0.337862466,4636.528622,3,NPK,20,46,Variety_B,49.16814665,55.8592785
68,16,18.31910448,34.69776639,4.964887857,107.4721605,16.33589448,Flowering,2.764291948,27.43784384,7.327499479,4222.501053,3,-0.897809169,4646.265345,4,NPK,20,43.5,Variety_B,46.3554577,47.46746984
67,24,36.97794384,37.73992903,5.642813116,161.4812963,34.02259586,Germination,3.263677776,27.68087794,25.50026985,4248.001323,0,-0.799405871,4670.265001,1,NPK,30,58.5,Variety_B,60.24682992,47.88791884
70,20,24.80467592,40.1242747,5.6093956,121.5639121,20.93203427,Flowering,3.417499772,46.81746789,12.8683551,4260.869678,3,1.357620617,4687.287178,4,NPK,20,53,Variety_B,54.94964508,80.99421945
63,19,19.3479443,55.96805489,4.681576043,194.5921148,15.50752873,Maturity,1.188980385,20.69319437,7.427736515,4268.297415,4,-1.715388464,4694.486395,5,NPK,20,53,Variety_B,59.23215079,35.79922626
76,25,28.88302142,50.12323801,5.70951224,179.2155874,26.56723817,Germination,4.993591372,27.14081981,17.72512979,4286.022545,0,-0.863536829,4713.016136,1,NPK,30,55,Variety_B,63.64053492,46.95361827
55,19,19.54314136,47.19188279,6.413543781,192.4372194,16.35565499,Flowering,3.595314513,48.85330482,7.949398174,4293.971943,3,1.594554379,4723.567257,4,Urea,20,45,Variety_B,53.56132421,84.51621734
75,21,24.7741949,50.54621094,6.007508163,114.2821387,22.42071823,Panicle Initiation,4.251477669,34.25634018,13.59745657,4307.569399,2,-0.103534863,4737.820877,3,Urea,20,62,Variety_B,62.88728833,59.26346851
71,24,18.33124824,38.40975482,4.946369874,139.6483317,14.98517562,Flowering,3.651404243,40.97753604,6.658211932,4314.227611,3,0.677960567,4745.879016,4,NPK,20,55.5,Variety_B,52.50519863,70.89113735
70,21,19.14729038,45.3733757,5.517208078,132.7748215,14.28497137,Germination,3.309412947,38.82015964,6.716130873,4320.943742,0,0.523364354,4750.253155,1,NPK,20,57.5,Variety_B,56.35592885,67.15887618
72,21,28.23416057,49.4421345,5.902103172,186.5008581,25.87443536,Panicle Initiation,4.296600669,29.67528892,17.05429796,4337.99804,2,-0.649067719,4771.294641,3,NPK,30,65.5,Variety_B,64.05599338,51.33824983
66,21,30.11812084,34.13307843,5.719889876,157.0858232,28.22095084,Tillering,3.826764407,39.94704219,19.16953584,4357.167576,1,0.497261648,4789.99434,2,NPK,30,48,Variety_B,52.94572148,69.10838299
56,17,33.4126864,35.42910045,4.548202098,139.6702541,29.855355,Maturity,2.535796879,47.17325429,21.6340207,4378.801597,4,1.440469589,4814.337394,5,NPK,30,53.5,Variety_B,53.50854604,81.60972992
76,19,24.18553163,46.68746847,6.669529416,177.3377996,22.79074784,Panicle Initiation,4.935259475,43.11229571,13.48813973,4392.289736,2,0.951073444,4829.224996,3,Urea,20,48,Variety_B,58.01966454,74.58427158
69,19,26.88630675,41.69617915,4.750929218,94.46748008,22.2047055,Panicle Initiation,4.535302641,30.98465912,14.54550613,4406.835243,2,-0.493141835,4844.370545,3,NPK,30,47,Variety_B,54.55316981,53.60346028
73,21,31.33170829,57.97429171,4.946263888,161.7820226,28.73956512,Maturity,4.948541537,46.47210062,20.0356367,4426.870879,4,1.356907034,4867.819421,5,NPK,30,60,Variety_B,67.9875875,80.39673407
61,18,33.30711818,67.07780816,5.266227032,108.5090168,29.48137738,Panicle Initiation,4.231750913,33.09134146,21.39424778,4448.265127,2,-0.24226832,4887.496878,3,NPK,30,53,Variety_B,70.32148757,57.24802073
71,23,23.45379018,46.48714759,7.10959773,150.8712202,20.11508932,Tillering,4.589074747,29.93117666,11.78443975,4460.049567,1,-0.600448051,4899.638641,2,DAP,20,60.5,Variety_B,60.69084851,51.78093562
61,21,34.53823889,39.04468913,5.617008201,168.5948318,32.46398632,Tillering,3.791200667,32.16948707,23.5011126,4483.550679,1,-0.355135747,4923.34188,2,NPK,30,59,Variety_B,58.80784504,55.65321263
73,18,19.50112224,34.51086611,5.632353113,197.3752649,17.11192893,Flowering,2.409901585,45.3984723,8.306525587,4491.857205,3,1.192475776,4933.267107,4,NPK,20,54,Variety_B,50.13529382,78.53935708
72,22,28.76794904,37.57792132,4.674941549,91.72084869,23.96024202,Germination,3.751594898,48.22363964,16.36409553,4508.2213,0,1.640011163,4948.972895,1,NPK,30,60,Variety_B,56.70110521,83.42689658
64,16,30.97758716,32.24914235,7.161797643,180.716828,29.29234083,Flowering,4.802159552,24.4294127,20.13496399,4528.356264,3,-1.247934909,4974.158424,4,DAP,30,48.5,Variety_B,52.11268462,42.26288397
74,19,18.39759147,36.82639309,6.624966131,93.12330644,13.76968807,Tillering,2.276889661,23.14835809,6.08363977,4534.439904,1,-1.343825216,4976.716794,2,Urea,20,53.5,Variety_B,51.64721281,40.0466595
60,15,35.09357419,30.98685456,5.004074624,116.9106908,32.57304533,Maturity,4.791890169,36.411884,23.83330976,4558.273214,4,0.1579439,5007.065104,5,NPK,30,57,Variety_B,52.93330173,62.99255932
66,15,34.93174223,30.40046769,6.345806011,159.2649827,31.53531973,Tillering,4.886035475,37.93489641,23.23353098,4581.506745,1,0.276736329,5028.39278,2,Urea,30,43.5,Variety_B,51.28041434,65.62737079
59,18,29.50523036,35.72032498,6.216814453,187.8961851,25.44462287,Germination,3.005063289,48.70259316,17.47492661,4598.981672,0,1.696886056,5043.986735,1,Urea,30,42.5,Variety_B,51.39234331,84.25548617
67,18,34.51934775,47.52980027,5.921666758,129.0064612,32.3413233,Maturity,3.019655354,23.44010696,23.43033552,4622.412007,4,-1.388015103,5072.431662,5,NPK,30,43.5,Variety_B,60.12563929,40.55138504
76,17,28.43430726,52.10010827,6.012719118,147.0414824,23.62381935,Germination,2.168588959,36.83323457,16.02906331,4638.44107,0,0.287420477,5084.609659,1,Urea,30,47,Variety_B,61.43140851,63.72149581
73,19,18.41645629,34.80541039,4.684079249,163.2747473,15.66551352,Flowering,2.022364914,20.82526774,7.040984906,4645.482055,3,-1.667390718,5095.50442,4,NPK,20,54,Variety_B,49.47973526,36.02771319
75,25,31.07508973,47.19847683,7.077170002,91.31256412,27.20501796,Tillering,4.635375813,48.15084573,19.14005384,4664.622109,1,1.396374628,5116.257485,2,DAP,30,61.5,Variety_B,65.07557631,83.30096311
70,20,20.89342749,46.24856523,6.208843215,195.5697875,15.90651244,Tillering,3.74861894,34.48054064,8.399969965,4673.022079,1,-0.101851005,5124.770698,2,Urea,20,61,Variety_B,58.40695954,59.65133531
59,22,30.90607799,52.79913039,7.05181629,170.9919828,27.18513321,Panicle Initiation,4.423842132,46.86568582,19.0456056,4692.067685,2,1.398044567,5146.491527,3,DAP,30,54.5,Variety_B,64.19308617,81.07763647
62,23,27.9348279,66.45457122,4.722222454,145.3728801,24.94853263,Panicle Initiation,4.972833051,29.46950946,16.44168027,4708.509365,2,-0.673572892,5164.482198,3,NPK,30,45,Variety_B,67.03455024,50.98225137
67,25,35.95176642,36.52780776,6.418062652,136.0456753,34.56027591,Flowering,2.598585935,31.47223925,25.25602116,4733.765386,3,-0.428280165,5189.363972,4,Urea,30,64,Variety_B,60.99544804,54.4469739
66,23,19.54317155,56.92831399,4.803564468,173.1686574,15.53607297,Maturity,4.555537035,36.92979771,7.53962226,4741.305008,4,0.219668162,5200.860545,5,NPK,20,45,Variety_B,59.3635643,63.88855004
73,20,19.63736208,32.31528909,4.608695247,176.4134092,15.54640472,Germination,2.399185866,40.1046961,7.591883399,4748.896892,0,0.675900813,5203.296078,1,NPK,20,58.5,Variety_B,49.77780653,69.38112425
67,18,31.2192752,56.46868874,5.611510977,129.2028653,27.715757,Maturity,2.662266506,40.44574033,19.4675161,4768.364408,4,0.638693491,5228.026674,5,NPK,30,51,Variety_B,64.58896104,69.97113077
55,18,33.50876355,45.70976142,7.322097972,126.6738117,29.49232439,Tillering,2.543804286,24.56421738,21.50054397,4789.864952,1,-1.18865116,5247.408756,2,DAP,30,39,Variety_B,57.55164491,42.49609607
56,24,24.80710166,45.01110015,5.023115055,188.4928637,23.45052651,Germination,4.883703158,26.27055767,14.12881409,4803.993766,0,-0.966878937,5263.877469,1,NPK,20,42.5,Variety_B,54.34225977,45.44806477
77,17,36.20970524,31.94550613,5.617122801,191.0658531,34.01353686,Flowering,2.564063843,37.69843295,25.11162105,4829.105387,3,0.296333619,5290.669451,4,NPK,30,65.5,Variety_B,58.02690884,65.218289
73,20,30.50420876,35.48885969,5.391560418,162.5927723,28.06414494,Flowering,4.857867692,49.37257511,19.28417685,4848.389564,3,1.654987836,5313.247432,4,NPK,30,53,Variety_B,55.0810496,85.41455494
63,23,26.01630259,49.94704718,5.906596905,160.3337447,23.34645801,Tillering,4.180575122,32.67264759,14.6813803,4863.070944,1,-0.299990819,5326.251519,2,NPK,30,46,Variety_B,59.02400277,56.52368033
77,22,31.48469278,35.6395615,6.574209678,100.546816,28.60857573,Tillering,1.433725784,30.21184556,20.04663425,4883.117578,1,-0.569687557,5344.551304,2,Urea,30,57.5,Variety_B,57.95818367,52.26649282
64,20,33.15122581,32.45974539,4.807776749,105.0380275,31.17954999,Germination,3.537484026,44.34950567,22.1653879,4905.282966,0,1.179964528,5368.82045,1,NPK,30,54.5,Variety_B,53.67502907,76.72464481
75,24,23.50222822,51.29019509,4.760038039,192.3023991,22.49110393,Maturity,1.073802953,24.72358502,12.99666608,4918.279632,4,-1.235051908,5384.353435,5,NPK,20,66.5,Variety_B,63.50201166,42.77180208
77,23,34.87248659,38.83786012,5.180271502,148.2502786,33.62526335,Tillering,3.120313211,39.09322046,24.24887497,4942.528507,1,0.403685273,5408.648821,2,NPK,30,60,Variety_B,60.7760876,67.6312714
80,25,28.09269012,44.93322042,4.895927306,197.1144011,24.97079675,Panicle Initiation,4.590635283,40.3965869,16.53174344,4959.060251,2,0.627674229,5428.650886,3,NPK,30,70,Variety_B,63.64124264,69.88609534
75,24,24.54757829,57.3414485,6.436160044,118.3606557,20.17880453,Tillering,4.014207759,41.57630664,12.36319141,4971.423442,1,0.675824288,5440.43765,2,Urea,20,56.5,Variety_B,65.95145159,71.92701049
80,21,33.64769646,48.41490082,7.066087261,100.4673278,31.16814308,Germination,1.303823644,23.35740896,22.40791977,4993.831362,0,-1.312810252,5460.135186,1,DAP,30,68.5,Variety_B,67.80618135,40.4083175
77,18,20.5591255,60.54880693,6.655918078,191.0895109,17.96382438,Germination,2.64340554,37.11259992,9.261474941,5003.092837,0,0.320594624,5471.736242,1,Urea,20,51,Variety_B,63.99160451,64.20479786
78,25,19.95991719,59.33157782,5.982854523,195.787103,16.57798905,Flowering,3.122872329,32.07301625,8.26895312,5011.36179,3,-0.358360834,5484.484662,4,NPK,20,66,Variety_B,67.2394685,55.48631811
60,21,28.87667593,62.4901206,5.457871273,182.2688175,25.78972437,Panicle Initiation,1.081973248,49.30169959,17.33320015,5028.69499,2,1.688136397,5499.776963,3,NPK,30,55.5,Variety_B,67.37045344,85.29194029
74,16,36.04353699,43.61444121,4.759490199,159.8938645,31.07052339,Maturity,3.919413866,46.97204088,23.55703019,5052.25202,4,1.416489245,5529.171434,5,NPK,30,55,Variety_B,60.68032952,81.26163072
57,23,23.6734328,47.2879691,7.342409555,141.1250722,20.15960066,Maturity,2.8711409,41.71785891,11.91651673,5064.168537,4,0.790302879,5541.039678,5,DAP,20,49.5,Variety_B,57.7188034,72.17189591
60,19,25.74679443,40.7192594,4.820788186,100.7791633,22.04114555,Tillering,3.355378608,37.59301008,13.89396999,5078.062507,1,0.239266583,5553.417886,2,NPK,30,41,Variety_B,51.55082038,65.03590744
77,19,31.08564994,66.68832981,6.242052013,175.9303271,29.52368515,Panicle Initiation,1.46544382,30.41251801,20.30466754,5098.367175,2,-0.561275055,5573.832618,3,Urea,30,50.5,Variety_B,71.12365609,52.61365616
68,20,18.72987676,61.33186249,5.001038726,139.8710041,14.85535238,Tillering,4.373138841,47.91651892,6.792614569,5105.159789,1,1.370693092,5583.532928,2,NPK,20,46.5,Variety_B,61.25850518,82.89557773
73,21,29.50304807,63.46513414,5.560224583,189.5208915,25.82209336,Panicle Initiation,4.157921921,49.05851505,17.66257072,5122.82236,2,1.659176854,5602.980282,3,NPK,30,65.5,Variety_B,71.46992105,84.87123104
59,24,20.43517772,39.37252634,4.747352458,137.2279662,15.85549583,Tillering,4.365633604,39.59500772,8.145336776,5130.967697,1,0.458679695,5611.33333,2,NPK,20,46,Variety_B,50.60874573,68.49936336
72,15,36.00415838,56.01334416,7.313517308,134.8596466,33.30799185,Germination,2.309105487,41.1435089,24.65607512,5155.623772,0,0.799258018,5633.932877,1,DAP,30,53.5,Variety_B,67.69644582,71.1782704
56,23,31.46846241,35.39454002,5.661826398,174.5723999,28.90585802,Flowering,1.254164653,22.42623706,20.18716022,5175.810932,3,-1.481067501,5657.065097,4,NPK,30,55,Variety_B,54.88175081,38.79739011
70,21,36.30049702,56.03021253,4.672437054,101.6073988,34.51721555,Flowering,4.056923654,43.44975759,25.40885629,5201.219788,3,0.965681428,5686.276712,4,NPK,30,45.5,Variety_B,65.63876731,75.16808063
74,15,29.49096726,67.10604388,6.471862118,153.2504506,27.77058164,Panicle Initiation,1.280881359,42.48762996,18.63077445,5219.850563,2,0.876685346,5702.131444,3,Urea,30,55,Variety_B,70.63252611,73.50359983
67,18,30.5753044,34.75591197,5.384762927,177.5764304,27.95257269,Flowering,1.410430195,31.08952165,19.26393854,5239.114501,3,-0.472821416,5723.524932,4,NPK,30,49,Variety_B,52.9389355,53.78487245
74,20,24.69487673,59.96669215,5.859813416,91.95792434,22.17366875,Germination,2.903488224,41.97270115,13.43427274,5252.548774,0,0.897723147,5736.452262,1,NPK,20,60.5,Variety_B,66.87718482,72.61277299
72,24,23.17409556,36.67847052,6.962386495,162.5931264,19.13898254,Germination,3.40617021,48.23418423,11.15653905,5263.705313,0,1.641263315,5749.111483,1,Urea,20,62.5,Variety_B,56.28630538,83.44513872
68,20,19.04380471,33.10695144,6.12166671,155.3705624,17.05231852,Tillering,3.883303778,48.02244234,8.048061616,5271.753375,1,1.382301991,5759.636679,2,Urea,20,46.5,Variety_B,47.94399763,83.07882525
57,19,29.32379604,45.93248374,6.421748487,165.4113371,26.6513448,Flowering,4.970276056,38.39903883,17.98757042,5289.740945,3,0.377871184,5781.711221,4,Urea,30,57.5,Variety_B,59.54880938,66.43033718
